Date,UPS,V,spread,rolling_spread_mean,rolling_spread_std,zscore,target_position,signal_event,signal_holding_days
2016-01-19,60.78618240356445,66.28483581542969,-0.1331967445694473,-0.05328782578793632,0.0399735258775917,-1.9990460442796771,1.0,,25
2016-01-20,59.67609405517578,65.62561798095703,-0.14916341344927142,-0.05589497648752753,0.04102652387155551,-2.2733692294708088,1.0,,26
2016-01-21,59.925025939941406,66.44268035888672,-0.14805145785771168,-0.05850662806875442,0.041814743078005284,-2.1414655022969202,1.0,,27
2016-01-22,60.48342514038086,67.50115203857422,-0.14267312769452323,-0.060872843350217004,0.04248820299366824,-1.9252469763547406,1.0,,28
2016-01-25,60.16051483154297,66.60980224609375,-0.14474881107395854,-0.06281787823287391,0.04359768293533316,-1.8792497060591449,1.0,,29
2016-01-26,61.176414489746094,66.73979949951172,-0.12848403190969981,-0.0643447376471692,0.04426143521488582,-1.4491010955957333,1.0,,30
2016-01-27,61.13604736328125,65.83918762207031,-0.1257943322348678,-0.06598142716954163,0.0446857757498033,-1.338522249232508,1.0,,31
2016-01-28,61.2234992980957,64.3721694946289,-0.11880906649237089,-0.06747802027556034,0.044925652689452825,-1.1425776398093714,1.0,,32
2016-01-29,62.70361709594727,69.16315460205078,-0.11262047552392662,-0.06924731244500039,0.04457690627558682,-0.9729962597848602,1.0,,33
2016-02-01,63.29568099975586,69.06100463867188,-0.10285809689035652,-0.07069568692748845,0.04423231252177186,-0.72712476760145,1.0,,34
2016-02-02,63.70605850219727,68.15110778808594,-0.09312550207936265,-0.07188142921992609,0.04386256216945581,-0.4843326930461467,1.0,,35
2016-02-03,64.13666534423828,69.06100463867188,-0.08965899041520231,-0.07299876687932666,0.0434453264131936,-0.3834756212308311,1.0,,36
2016-02-04,64.755615234375,68.41109466552734,-0.07772353653542363,-0.07406478826815961,0.04275803199963656,-0.08556867788711882,1.0,,37
2016-02-05,64.16358184814453,66.42413330078125,-0.0796410482035701,-0.07504368680960889,0.0421985035551669,-0.10894607643967726,1.0,,38
2016-02-08,65.4620361328125,62.92369079589844,-0.046258512364854676,-0.0754364920896567,0.041817313519730066,0.6977487855845976,0.0,Exit Long Spread,0
2016-02-09,65.61677551269531,63.44367218017578,-0.04592658254084858,-0.0759126222802937,0.04131292648584087,0.7258270543899185,0.0,,0
2016-02-10,64.66815948486328,65.1335220336914,-0.06697019256639924,-0.07654778093462916,0.04087528781660807,0.23431243863531745,0.0,,0
2016-02-11,63.97519302368164,63.573638916015625,-0.07176713244384048,-0.07713965591064462,0.04054331987452025,0.13251316082234654,0.0,,0
2016-02-12,65.42840576171875,65.38421630859375,-0.05622979748659773,-0.07765245740829273,0.040078356816133906,0.5345194170503295,0.0,,0
2016-02-16,66.30976104736328,66.01556396484375,-0.0452184993562923,-0.07798538636368411,0.039723002586471344,0.8248844466392729,0.0,,0
2016-02-17,66.13484954833984,67.01101684570312,-0.05154985294810821,-0.07842676595395535,0.03927718106183899,0.684288237578238,0.0,,0
2016-02-18,66.09412384033203,66.27604675292969,-0.049446705447450556,-0.0789163341899751,0.038725976003707946,0.7609783350509455,0.0,,0
2016-02-19,66.0331039428711,66.54586029052734,-0.05137206302462838,-0.07943594227045274,0.03813931330933798,0.7358254989597108,0.0,,0
2016-02-22,66.47390747070312,67.96927642822266,-0.049936963788580035,-0.07985388305216719,0.03767352416666957,0.7941099200391553,0.0,,0
2016-02-23,65.76184844970703,67.1226806640625,-0.057616332029778894,-0.08038565504072595,0.0371267308197769,0.6132865056574858,0.0,,0
2016-02-24,65.69403076171875,66.84355926513672,-0.05762071760705201,-0.08094386531843788,0.03652357287708231,0.6385779340339566,0.0,,0
2016-02-25,66.27044677734375,68.16463470458984,-0.05371005472212431,-0.08153321373662309,0.03578664198100033,0.777473310551756,0.0,,0
2016-02-26,66.08060455322266,67.66224670410156,-0.054754927888400085,-0.0819946879908484,0.035255897344525666,0.772629890433861,0.0,,0
2016-02-29,65.47701263427734,67.34593200683594,-0.06277575025235249,-0.08276349910393366,0.03431284787880229,0.5825150078530541,0.0,,0
2016-03-01,66.70450592041016,69.4391860961914,-0.051749154254315144,-0.08322017232296294,0.0337093920441917,0.9335979132281746,0.0,,0
2016-03-02,66.98255920410156,69.12284088134766,-0.046463581481516636,-0.08346417311170427,0.03338793372157393,1.1082025003026574,0.0,,0
2016-03-03,67.55897521972656,68.76004028320312,-0.03659744514044494,-0.08359175845592007,0.03319340512408562,1.4157725951826308,0.0,,0
2016-03-04,68.08795928955078,68.750732421875,-0.02876460243718837,-0.08350121602976038,0.033335123179544256,1.6420102394030016,0.0,,0
2016-03-07,68.69832611083984,66.92730712890625,-0.013212663720483464,-0.08296515279005671,0.0341915115768624,2.0400528041227397,0.0,,0
2016-03-08,68.2371597290039,65.69926452636719,-0.015382173557448198,-0.08241183985551685,0.03500247233587539,1.9149980508481783,0.0,,0
2016-03-09,67.51827239990234,65.75509643554688,-0.026182627053001895,-0.08202422556216822,0.03549082455411282,1.5734094434471282,0.0,,0
2016-03-10,67.72853088378906,65.3271484375,-0.021463488685306453,-0.08116143675608269,0.0363138018293846,1.6439465179454034,0.0,,0
2016-03-11,68.37278747558594,66.63890075683594,-0.016897831170360256,-0.0802516892985185,0.037217380889386066,1.7022653559758145,0.0,,0
2016-03-14,68.6915283203125,66.5086441040039,-0.011764450404652127,-0.07933837276623486,0.03820145969663194,1.7688832546767954,0.0,,0
2016-03-15,68.77967834472656,66.89940643310547,-0.01192636339748998,-0.07863258585801493,0.039040009036157,1.7086630896715422,0.0,,0
2016-03-16,68.94921112060547,67.32732391357422,-0.011036582085171665,-0.077887829312461,0.03988700335984862,1.676015784494447,0.0,,0
2016-03-17,70.3598403930664,68.04366302490234,0.006606499323760007,-0.07663797753233817,0.041314572650969716,2.0148938138452293,0.0,,0
2016-03-18,71.20074462890625,68.63909912109375,0.016338953325634842,-0.0749905562024178,0.04298470021029918,2.1246980688763766,0.0,,0
2016-03-21,71.30926513671875,68.62977600097656,0.017895432934644795,-0.07349587557545703,0.044599057707024305,2.049175772063628,0.0,,0
2016-03-22,71.1125717163086,67.87623596191406,0.017855404328443125,-0.07180991743644513,0.04608378316115362,1.9457022755994509,0.0,,0
2016-03-23,71.1261215209961,68.76004028320312,0.014856292113346825,-0.07020679517557546,0.04737951107865204,1.795355953498842,0.0,,0
2016-03-24,71.4991226196289,68.9739990234375,0.01932080113145007,-0.06845679213758259,0.04869653018935803,1.802543074993365,0.0,,0
2016-03-28,71.24820709228516,68.91819763183594,0.01600482702311501,-0.06684988936535813,0.04985263227506146,1.6619928097542165,0.0,,0
2016-03-29,71.9535140991211,70.12759399414062,0.021566341643983744,-0.06508735206512042,0.05106329359858033,1.696985987435666,0.0,,0
2016-03-30,71.70258331298828,71.4300308227539,0.013535723818601797,-0.06335254410580123,0.05192945937321647,1.480629085155843,0.0,,0
2016-03-31,71.52622985839844,71.1509780883789,0.012038275580732893,-0.06149941187529247,0.0525985458315812,1.398093545998222,0.0,,0
2016-04-01,71.17359161376953,72.18360137939453,0.003543312888167449,-0.05992141218672127,0.053103547512318744,1.1951127193558289,0.0,,0
2016-04-04,71.1261215209961,72.4068832397461,0.002114647673783443,-0.0581831035347642,0.05339791814699502,1.1292153945507502,0.0,,0
2016-04-05,70.47510528564453,71.60678100585938,-0.004340857896757422,-0.05630960406916681,0.05328202777849866,0.9753522592730747,0.0,,0
2016-04-06,70.98371124267578,72.76040649414062,-0.0010904480667728311,-0.054213703172270776,0.05293846811747612,1.0034905994561791,0.0,,0
2016-04-07,70.52255249023438,72.17430114746094,-0.005614211694528359,-0.052184133648470375,0.05242599737351288,0.8882982544356987,0.0,,0
2016-04-08,70.73957824707031,72.59295654296875,-0.003967583990413859,-0.05032258468264549,0.052121136779897596,0.8893704849144832,0.0,,0
2016-04-11,70.43441009521484,72.3975830078125,-0.007626418826908843,-0.04818036887271924,0.05118209940119105,0.7923463578140499,0.0,,0
2016-04-12,71.3635025024414,73.0488052368164,0.0032703548018575557,-0.045916416885519624,0.050397589631887986,0.975974685429307,0.0,,0
2016-04-13,71.57373809814453,74.1558837890625,0.0025034083403938645,-0.043572215472197424,0.04931243849090668,0.9343610906827844,0.0,,0
2016-04-14,71.26175689697266,74.73271942138672,-0.003775455532539107,-0.04141519398824896,0.048162062660013744,0.7815225589779404,0.0,,0
2016-04-15,71.57373809814453,74.50011444091797,0.001361549001737128,-0.03890644461406548,0.04637125516209514,0.8683826537591445,0.0,,0
2016-04-18,72.00777435302734,75.77465057373047,0.003225060642396249,-0.036385169305730346,0.04444071301312241,0.89130500530967,0.0,,0
2016-04-19,72.45531463623047,75.12340545654297,0.011549171854857265,-0.033814797646574,0.04264246332842274,1.063821504682975,0.0,,0
2016-04-20,72.0009765625,75.49555206298828,0.004040459788694495,-0.03133497646552979,0.040385739050218104,0.8759388112282976,0.0,,0
2016-04-21,71.20074462890625,75.16064453125,-0.006039762116247571,-0.029294238635638917,0.03847347730575778,0.604428768800453,0.0,,0
2016-04-22,71.5601577758789,73.59770202636719,0.004176529419992692,-0.02712805760805791,0.036592119186768066,0.8555007942631135,0.0,,0
