Date,price_y,price_x,target_position,spread_position,weight_y,weight_x,return_y,return_x,gross_pair_return,cash_return,gross_exposure,net_exposure,short_notional,turnover_y,turnover_x,turnover,transaction_cost,borrow_cost,strategy_return,portfolio,drawdown,spread,zscore,target_event
2019-04-01,85.15713500976562,149.4136962890625,0.0,0.0,0.0,-0.0,0.024073777759509474,0.0068504454285618355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.236061491449,-0.001000000000000112,0.0035490299952385396,1.3558167802509453,
2019-04-02,84.5989761352539,149.9077606201172,0.0,0.0,0.0,-0.0,-0.006554458113788186,0.003306687026193744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.236061491449,-0.001000000000000112,-0.0038409398751992896,1.1461385260246537,
2019-04-03,85.09759521484375,150.55386352539062,0.0,0.0,0.0,-0.0,0.00589391387896554,0.004310003048546118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.236061491449,-0.001000000000000112,0.0009753012521236393,1.2328533096269028,
2019-04-04,84.81478881835938,149.77474975585938,0.0,0.0,0.0,-0.0,-0.0033233183119967258,-0.005174983565930602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.236061491449,-0.001000000000000112,-0.0010743179018277704,1.1570263323006114,
2019-04-05,85.08271789550781,149.78424072265625,0.0,0.0,0.0,-0.0,0.0031589900874744448,6.336827010122725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.236061491449,-0.001000000000000112,0.0020640697577740674,1.2115595610293126,
2019-04-08,84.81478881835938,149.8792266845703,0.0,0.0,0.0,-0.0,-0.003149042294082416,0.0006341519071417778,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.236061491449,-0.001000000000000112,-0.0012462453035149146,1.0992108885297385,
2019-04-09,84.0259780883789,149.63226318359375,0.0,0.0,0.0,-0.0,-0.009300391370068661,-0.0016477500347417129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.236061491449,-0.001000000000000112,-0.010183558402882875,0.8428293654716714,
2019-04-10,84.15250396728516,150.64883422851562,0.0,0.0,0.0,-0.0,0.0015057947766246027,0.006793795825132731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.236061491449,-0.001000000000000112,-0.010348279751305922,0.8150362724513507,
2019-04-11,84.45758056640625,149.9838104248047,0.0,0.0,0.0,-0.0,0.0036252824899862812,-0.004414397277725857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.236061491449,-0.001000000000000112,-0.005638749336698279,0.9391566573071725,
2019-04-12,85.179443359375,151.67498779296875,0.0,0.0,0.0,-0.0,0.008547045607127934,0.011275732783252224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.236061491449,-0.001000000000000112,0.0001074398544445021,1.1211850829962284,
